subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,billing_frequency,auto_renew_flag,change_type
S-838330,A-5a215a,2024-06-20,,Pro,87,0,0,t,f,f,annual,f,no_change
S-720d62,A-c16101,2024-10-05,,Basic,53,1007,12084,f,f,f,monthly,t,no_change
S-e2500e,A-5b4ebb,2024-12-06,,Basic,21,0,0,t,f,f,monthly,t,no_change
S-2c091a,A-32728c,2023-06-20,,Pro,20,980,11760,f,f,f,annual,t,no_change
S-55d53c,A-2f6a32,2024-12-08,,Basic,19,361,4332,f,f,f,annual,t,no_change
S-df2fb8,A-0e966d,2024-08-17,,Pro,55,0,0,t,f,f,annual,t,no_change
S-24ae40,A-328bd0,2024-02-11,2024-03-28,Basic,18,342,4104,f,f,f,monthly,t,no_change
S-bdd4c5,A-5a92e7,2024-12-03,,Pro,28,1372,16464,f,f,f,monthly,t,no_change
S-2196c4,A-425e76,2024-04-16,,Basic,8,152,1824,f,f,f,monthly,t,no_change
S-9626f8,A-d4ac0e,2024-08-25,,Pro,18,882,10584,f,f,f,annual,t,no_change
S-03340d,A-4ef964,2024-04-01,,Enterprise,17,3383,40596,f,f,f,annual,f,no_change
S-ae1882,A-9f9299,2024-10-25,,Basic,61,1159,13908,f,f,f,monthly,f,no_change
S-1cdd2c,A-ac9111,2024-03-06,,Pro,21,1029,12348,f,f,f,monthly,f,no_change
S-6b7aa4,A-c37601,2024-11-29,,Basic,22,418,5016,f,f,f,monthly,t,no_change
S-dfe952,A-e351e1,2024-09-27,,Basic,33,627,7524,f,f,f,monthly,t,no_change
S-763384,A-526d93,2024-07-24,,Pro,43,0,0,t,f,f,annual,t,no_change
S-3e6a40,A-94c3cd,2024-08-07,,Enterprise,32,0,0,t,f,f,monthly,t,no_change
S-5fffe8,A-4e631b,2024-07-26,,Basic,22,418,5016,f,f,f,monthly,t,no_change
S-e51242,A-8145a0,2023-11-13,,Enterprise,9,1791,21492,f,f,f,annual,t,no_change
S-ae3270,A-fdfc91,2023-09-14,,Basic,29,551,6612,f,f,f,annual,t,no_change
S-808668,A-e351e1,2024-10-01,,Pro,33,1617,19404,f,f,f,monthly,t,no_change
S-388f70,A-40a557,2024-09-21,,Pro,18,0,0,t,f,f,annual,t,no_change
S-b84a07,A-7c4956,2023-06-05,,Pro,9,441,5292,f,f,f,annual,t,no_change
S-a24476,A-91e948,2024-01-26,,Basic,41,0,0,t,f,f,monthly,t,no_change
S-ff78bf,A-50f3f7,2024-05-13,,Pro,31,0,0,t,f,f,monthly,f,no_change
S-695c1e,A-ce66f8,2024-07-02,,Enterprise,37,7363,88356,f,f,f,monthly,t,no_change
S-f97609,A-712f1c,2024-05-15,,Pro,38,1862,22344,f,t,f,annual,f,upgrade
S-fee60b,A-4a267b,2024-09-22,2024-09-29,Pro,46,2254,27048,f,f,f,monthly,t,no_change
S-3cc163,A-df10db,2024-07-02,,Basic,68,0,0,t,t,f,annual,f,upgrade
S-534c28,A-e888d1,2024-09-16,,Basic,14,266,3192,f,f,f,monthly,t,no_change
S-e1d553,A-692f18,2024-09-27,,Pro,9,0,0,t,f,f,annual,t,no_change
S-358daa,A-39b19f,2024-09-04,,Enterprise,24,0,0,t,f,f,annual,t,no_change
S-ff2761,A-0cc442,2024-09-25,,Basic,45,855,10260,f,t,f,monthly,t,upgrade
S-b6d200,A-d27f50,2024-12-19,,Basic,44,836,10032,f,f,f,monthly,t,no_change
S-518472,A-e7beab,2024-12-08,,Pro,19,931,11172,f,f,f,monthly,t,no_change
S-682d28,A-fdfc91,2024-08-31,,Enterprise,47,9353,112236,f,f,f,annual,t,no_change
S-0a2238,A-c7ffc2,2024-09-16,,Basic,30,570,6840,f,f,f,monthly,t,no_change
S-6e4c1a,A-94f8c9,2024-08-02,,Enterprise,13,2587,31044,f,f,f,monthly,t,no_change
S-7564e1,A-313be3,2024-08-14,,Enterprise,47,0,0,t,f,f,monthly,t,no_change
S-41023c,A-49b828,2023-12-15,,Enterprise,31,6169,74028,f,f,f,annual,t,no_change
S-6e0006,A-5b051a,2024-09-18,,Basic,22,418,5016,f,f,f,monthly,t,no_change
S-7e1791,A-a6d261,2024-05-09,,Enterprise,9,1791,21492,f,f,f,annual,t,no_change
S-1109d6,A-a2485e,2024-08-11,,Enterprise,3,597,7164,f,f,t,annual,t,downgrade
S-b35203,A-ac85cd,2024-12-23,,Enterprise,53,10547,126564,f,f,t,monthly,t,downgrade
S-ef4ad8,A-bcf87c,2024-08-14,,Pro,10,490,5880,f,f,f,annual,f,no_change
S-2dad6b,A-104f1a,2024-12-20,,Basic,34,646,7752,f,f,f,monthly,t,no_change
S-4c100f,A-eb7fac,2024-02-24,,Enterprise,136,27064,324768,f,f,f,monthly,f,no_change
S-17cfc4,A-592832,2024-12-01,,Pro,18,0,0,t,f,t,monthly,t,downgrade
S-c317f9,A-86902e,2023-11-24,,Basic,34,646,7752,f,f,f,annual,t,no_change
S-3311b1,A-7cfe77,2024-08-24,,Pro,69,3381,40572,f,t,f,monthly,t,upgrade
S-26e8f0,A-d40bf7,2024-11-17,,Enterprise,59,11741,140892,f,f,f,monthly,f,no_change
S-807d87,A-69b156,2024-01-16,,Enterprise,28,5572,66864,f,f,f,annual,t,no_change
S-c4aa5f,A-ccb686,2024-02-28,,Pro,52,2548,30576,f,f,f,annual,f,no_change
S-86c28f,A-8adedc,2024-04-02,,Pro,79,3871,46452,f,f,f,annual,t,no_change
S-d635a2,A-ff79f2,2024-05-29,,Basic,12,228,2736,f,f,f,annual,t,no_change
S-463525,A-016043,2024-12-02,,Enterprise,13,2587,31044,f,f,f,annual,t,no_change
S-b2238e,A-104f1a,2024-11-16,,Basic,24,456,5472,f,f,f,monthly,t,no_change
S-d01053,A-779e4e,2023-11-12,2024-10-29,Enterprise,36,7164,85968,f,f,f,annual,t,no_change
S-b9bbfd,A-118d55,2024-11-13,,Enterprise,36,7164,85968,f,f,f,monthly,t,no_change
S-790762,A-ac85cd,2024-12-24,,Pro,53,2597,31164,f,f,f,monthly,t,no_change
S-321498,A-3a7284,2024-12-25,2024-12-31,Pro,31,0,0,t,f,f,monthly,t,no_change
S-8cf2ef,A-600734,2024-08-29,,Basic,42,798,9576,f,f,f,annual,f,no_change
S-48aa95,A-a8b49c,2024-03-23,,Enterprise,7,1393,16716,f,f,f,monthly,t,no_change
S-42218c,A-e2cd1b,2024-07-30,,Pro,45,2205,26460,f,f,f,monthly,t,no_change
S-e6e96f,A-cbd1a3,2024-11-30,,Enterprise,8,0,0,t,f,f,annual,f,no_change
S-627cfa,A-9bfc9f,2023-09-19,2024-01-04,Pro,53,2597,31164,f,f,f,monthly,t,no_change
S-47a04b,A-b54c01,2024-10-07,,Pro,29,0,0,t,f,f,annual,t,no_change
S-2a6eb3,A-80eeb6,2023-08-27,,Enterprise,68,13532,162384,f,f,f,monthly,t,no_change
S-c5f3d4,A-9f2731,2024-11-22,,Pro,5,0,0,t,f,f,annual,t,no_change
S-c3bf1d,A-55f257,2024-03-15,,Pro,9,441,5292,f,f,f,annual,t,no_change
S-a82441,A-4a267b,2024-08-09,,Pro,25,1225,14700,f,f,f,annual,t,no_change
S-ccdf41,A-94f8c9,2024-11-29,,Enterprise,17,3383,40596,f,f,f,monthly,t,no_change
S-3503cb,A-c43359,2024-12-14,,Basic,38,722,8664,f,f,f,monthly,t,no_change
S-ed32c7,A-37f969,2023-10-24,,Pro,30,1470,17640,f,f,f,annual,f,no_change
S-64bd69,A-ac9111,2023-10-04,,Basic,21,399,4788,f,f,f,annual,t,no_change
S-abd244,A-66224b,2024-12-05,,Basic,92,1748,20976,f,f,f,monthly,f,no_change
S-1e83a6,A-443b7c,2024-12-29,,Basic,8,152,1824,f,f,f,annual,t,no_change
S-e86a94,A-443f6f,2024-12-26,,Pro,19,931,11172,f,f,f,monthly,t,no_change
S-2480b0,A-6e08f3,2024-12-27,,Basic,13,247,2964,f,f,f,annual,t,no_change
S-095083,A-98a59a,2023-09-27,,Basic,56,1064,12768,f,f,f,annual,t,no_change
S-07abdd,A-f19409,2023-09-26,,Pro,34,1666,19992,f,f,f,annual,t,no_change
S-c29f3a,A-b7b7b7,2024-09-10,,Pro,24,1176,14112,f,t,f,monthly,f,upgrade
S-b4ac47,A-3b5cd1,2023-10-07,,Pro,31,1519,18228,f,f,f,annual,f,no_change
S-2e017b,A-432483,2023-04-02,2023-04-05,Pro,5,245,2940,f,f,f,annual,t,no_change
S-c64e87,A-f3ff05,2024-09-19,,Enterprise,27,5373,64476,f,f,f,annual,t,no_change
S-c24467,A-e888d1,2023-07-05,,Basic,50,0,0,t,f,f,monthly,f,no_change
S-f7b0e0,A-66224b,2024-11-24,,Basic,92,1748,20976,f,f,f,annual,t,no_change
S-edeacd,A-59f724,2024-01-01,,Pro,18,882,10584,f,f,f,annual,t,no_change
S-3d6b69,A-2446e3,2024-09-16,,Enterprise,27,5373,64476,f,f,f,annual,f,no_change
S-ef2a21,A-427b69,2024-11-28,2024-12-09,Pro,36,1764,21168,f,f,f,annual,t,no_change
S-e052d8,A-4e44e8,2024-10-26,,Pro,25,0,0,t,f,f,annual,t,no_change
S-2d51ca,A-96e141,2023-12-05,,Pro,32,1568,18816,f,f,f,monthly,t,no_change
S-0921a1,A-ee42db,2023-08-02,,Basic,22,418,5016,f,f,f,annual,t,no_change
S-62c98f,A-5a92e7,2024-10-27,,Pro,35,1715,20580,f,f,f,monthly,t,no_change
S-1cff77,A-5a3eb9,2023-09-20,,Pro,65,3185,38220,f,f,f,annual,t,no_change
S-3a28a1,A-b9f5b1,2024-07-25,,Enterprise,15,2985,35820,f,f,f,annual,t,no_change
S-42aaf0,A-6da850,2024-12-31,2024-12-31,Basic,6,114,1368,f,f,f,annual,t,no_change
S-d02277,A-05f0e5,2024-06-11,,Enterprise,92,18308,219696,f,t,f,monthly,t,upgrade
S-72b92f,A-bd4708,2024-12-14,,Enterprise,37,7363,88356,f,f,f,monthly,f,no_change
S-15609d,A-94d3da,2024-08-04,,Basic,41,0,0,t,f,f,monthly,f,no_change
S-6d12c1,A-d26ab4,2024-11-20,,Basic,11,209,2508,f,f,f,monthly,t,no_change
S-1bf267,A-c42f1f,2024-11-13,,Basic,28,532,6384,f,f,f,annual,t,no_change
S-2d4edf,A-69fad4,2023-09-04,,Enterprise,6,1194,14328,f,f,f,annual,f,no_change
S-050a91,A-d27f50,2024-08-06,,Basic,45,855,10260,f,f,f,annual,t,no_change
S-e41457,A-5f2961,2024-12-17,,Enterprise,4,796,9552,f,f,f,annual,t,no_change
S-9f2386,A-558c72,2024-03-09,,Enterprise,15,2985,35820,f,f,f,annual,t,no_change
S-e23fd8,A-cc98bc,2023-06-05,,Enterprise,32,0,0,t,f,f,annual,t,no_change
S-c1056f,A-6f8ad2,2024-10-23,,Basic,21,399,4788,f,f,f,monthly,f,no_change
S-c4c9ce,A-625d0b,2024-11-16,2024-11-22,Enterprise,10,1990,23880,f,f,f,monthly,t,no_change
S-dc90ef,A-bcf87c,2024-07-22,,Pro,17,833,9996,f,f,f,annual,t,no_change
S-fc1114,A-4c56c9,2024-07-17,2024-10-23,Pro,18,882,10584,f,f,f,annual,t,no_change
S-b95110,A-b07b56,2024-12-16,,Pro,25,1225,14700,f,f,f,monthly,f,no_change
S-e2e052,A-91e948,2023-11-07,,Pro,41,2009,24108,f,f,f,monthly,t,no_change
S-0de78a,A-e4144b,2024-12-12,,Basic,41,779,9348,f,f,f,annual,t,no_change
S-8a37c8,A-054577,2024-12-09,,Pro,8,392,4704,f,f,f,monthly,t,no_change
S-8d6cec,A-32fb14,2024-07-05,,Pro,32,1568,18816,f,t,f,annual,t,upgrade
S-65dd83,A-592832,2024-11-07,,Pro,36,1764,21168,f,f,f,annual,t,no_change
S-fa7c1a,A-df10db,2024-10-21,,Enterprise,12,2388,28656,f,f,f,monthly,t,no_change
S-cc964d,A-d26ab4,2024-11-21,,Basic,15,0,0,t,f,f,annual,t,no_change
S-e72beb,A-712533,2024-10-26,,Pro,70,3430,41160,f,t,f,annual,t,upgrade
S-80199e,A-50bb9f,2024-10-26,,Enterprise,18,3582,42984,f,t,f,monthly,t,upgrade
S-b6f87e,A-8b25f2,2024-09-30,,Basic,10,190,2280,f,f,f,annual,t,no_change
S-6129d4,A-6965e1,2024-12-26,,Enterprise,13,2587,31044,f,f,f,annual,t,no_change
S-7b647e,A-d62e02,2024-09-03,,Enterprise,10,1990,23880,f,f,t,monthly,t,downgrade
S-426f2f,A-8145a0,2024-03-08,,Enterprise,3,597,7164,f,f,f,annual,t,no_change
S-02cde8,A-5b4ebb,2024-11-21,,Enterprise,63,12537,150444,f,f,f,monthly,t,no_change
S-61a87e,A-91e948,2023-08-14,,Basic,41,779,9348,f,f,f,monthly,t,no_change
S-5698bd,A-52dd88,2023-03-26,,Pro,26,1274,15288,f,f,f,monthly,f,no_change
S-702fe2,A-d77f4c,2024-03-27,,Enterprise,11,2189,26268,f,f,f,monthly,t,no_change
S-3e510d,A-50f3f7,2024-06-27,,Pro,31,1519,18228,f,f,t,annual,t,downgrade
S-ec7c12,A-cbd1a3,2024-12-02,,Enterprise,6,1194,14328,f,f,f,monthly,t,no_change
S-d725da,A-f17767,2024-02-15,,Pro,22,1078,12936,f,f,f,annual,t,no_change
S-c84c8d,A-7988d1,2024-08-18,,Enterprise,92,0,0,t,f,f,annual,t,no_change
S-049328,A-39b19f,2023-07-20,,Pro,55,2695,32340,f,f,f,monthly,t,no_change
S-d9ad28,A-4f18f0,2024-04-28,,Pro,24,1176,14112,f,f,f,monthly,f,no_change
S-eec041,A-c43359,2024-12-22,,Basic,38,722,8664,f,t,f,monthly,t,upgrade
S-a554da,A-712f1c,2024-04-09,2024-07-23,Enterprise,17,3383,40596,f,f,f,annual,t,no_change
S-2ccc04,A-9a532a,2024-10-18,,Enterprise,11,2189,26268,f,f,f,monthly,t,no_change
S-984f8b,A-db5e9e,2024-12-28,2024-12-28,Enterprise,17,3383,40596,f,f,t,annual,t,downgrade
S-d3613b,A-6f50ae,2023-11-27,,Enterprise,19,0,0,t,f,f,monthly,t,no_change
S-e27a20,A-ffc04f,2024-12-28,,Basic,13,247,2964,f,f,f,monthly,t,no_change
S-41871d,A-029f69,2024-08-10,,Enterprise,3,597,7164,f,f,f,annual,t,no_change
S-9686c6,A-eb2fdc,2024-05-31,2024-09-25,Pro,33,1617,19404,f,f,f,annual,f,no_change
S-9b1f0e,A-e83938,2024-07-16,,Pro,2,98,1176,f,t,f,annual,t,upgrade
S-3445f5,A-7f6b86,2023-10-15,,Basic,45,855,10260,f,f,f,annual,f,no_change
S-f6e14c,A-8bde0c,2024-12-15,,Enterprise,28,5572,66864,f,f,f,annual,t,no_change
S-94cfff,A-439b2f,2024-04-16,2024-05-18,Pro,22,0,0,t,f,f,annual,t,no_change
S-ceb9bd,A-7da956,2024-11-12,,Pro,20,980,11760,f,f,f,annual,t,no_change
S-2c270f,A-9f9299,2024-08-02,,Enterprise,28,5572,66864,f,f,f,annual,f,no_change
S-baba71,A-8b25f2,2024-05-03,,Enterprise,10,1990,23880,f,f,f,monthly,t,no_change
S-d33d84,A-31ab9a,2024-04-01,,Enterprise,3,597,7164,f,f,f,annual,t,no_change
S-c1012c,A-b7b7b7,2024-09-19,,Enterprise,24,4776,57312,f,f,f,monthly,t,no_change
S-42af3d,A-40de06,2023-06-03,,Enterprise,28,5572,66864,f,f,f,annual,t,no_change
S-d4cc9b,A-10b8f2,2023-10-03,,Pro,54,2646,31752,f,f,f,annual,t,no_change
S-1351ac,A-0cc442,2024-07-27,,Enterprise,45,0,0,t,f,f,monthly,t,no_change
S-753a0a,A-ad64c6,2024-06-15,,Enterprise,28,5572,66864,f,f,f,annual,f,no_change
S-62a710,A-42b791,2024-11-07,,Pro,22,1078,12936,f,f,f,annual,t,no_change
S-85eb8f,A-59f724,2024-01-29,,Enterprise,22,4378,52536,f,f,f,monthly,t,no_change
S-e6f639,A-37f969,2023-12-02,,Pro,30,1470,17640,f,f,f,monthly,t,no_change
S-85ba19,A-6965e1,2024-12-11,,Enterprise,13,2587,31044,f,t,f,monthly,t,upgrade
S-a14f63,A-e1b9cd,2024-02-04,,Enterprise,40,7960,95520,f,f,t,monthly,t,downgrade
S-f80ef5,A-e51ec7,2024-03-22,,Basic,5,0,0,t,f,f,annual,t,no_change
S-ed4e09,A-e43bf7,2024-02-26,,Pro,44,2156,25872,f,t,f,annual,t,upgrade
S-f49e0b,A-7f6b86,2024-01-21,2024-03-21,Pro,45,2205,26460,f,t,f,annual,t,upgrade
S-22be2c,A-35083d,2024-12-15,,Enterprise,49,9751,117012,f,f,f,monthly,t,no_change
S-6587d8,A-2446e3,2024-04-18,,Enterprise,27,5373,64476,f,f,f,monthly,f,no_change
S-44fba6,A-82d8a6,2024-12-22,,Enterprise,7,0,0,t,f,f,annual,t,no_change
S-f14c84,A-fa2041,2024-06-11,,Basic,18,0,0,t,f,f,monthly,t,no_change
S-f243c1,A-e888d1,2024-03-12,2024-12-28,Pro,14,0,0,t,f,f,annual,t,no_change
S-ca454e,A-9174e0,2024-12-14,,Enterprise,37,7363,88356,f,f,f,monthly,t,no_change
S-3e8283,A-940b8b,2024-04-29,,Pro,24,1176,14112,f,t,f,annual,f,upgrade
S-70ae65,A-df1e44,2024-05-23,,Pro,63,3087,37044,f,t,f,monthly,t,upgrade
S-f615d2,A-0a282f,2024-10-23,,Pro,18,882,10584,f,t,f,monthly,t,upgrade
S-a8f236,A-855a48,2024-03-17,,Enterprise,14,2786,33432,f,f,f,monthly,f,no_change
S-684751,A-86cdb4,2024-12-31,,Basic,17,323,3876,f,f,f,monthly,t,no_change
S-4d9635,A-dcc3f1,2024-08-05,,Enterprise,22,4378,52536,f,f,f,annual,t,no_change
S-43c489,A-c222ab,2024-08-27,,Pro,32,1568,18816,f,f,f,annual,t,no_change
S-a346d6,A-0a282f,2024-08-31,2024-09-25,Enterprise,19,3781,45372,f,f,f,annual,t,no_change
S-47ce2d,A-d792a6,2023-02-06,,Pro,37,1813,21756,f,f,f,monthly,t,no_change
S-b4212b,A-10b8da,2023-05-12,2024-01-21,Enterprise,17,3383,40596,f,t,f,monthly,t,upgrade
S-006908,A-d82ef9,2024-09-28,,Pro,26,1274,15288,f,f,t,monthly,t,downgrade
S-60b7c7,A-02fac6,2024-05-02,,Enterprise,23,4577,54924,f,f,f,annual,f,no_change
S-3e54f5,A-157070,2023-12-12,,Basic,17,323,3876,f,f,f,annual,t,no_change
S-e32789,A-ac85cd,2024-10-13,,Pro,53,2597,31164,f,f,t,annual,t,downgrade
S-6f398a,A-8ed5dd,2023-11-13,,Pro,5,245,2940,f,f,f,annual,t,no_change
S-ccc0fe,A-1619f8,2024-11-28,,Basic,29,551,6612,f,f,f,monthly,t,no_change
S-1dd0ad,A-ac85cd,2024-11-11,,Basic,53,1007,12084,f,t,f,monthly,t,upgrade
S-52385a,A-0aaf6e,2024-11-13,,Basic,3,57,684,f,f,f,monthly,t,no_change
S-26a630,A-5247b3,2024-03-23,,Enterprise,16,3184,38208,f,f,f,monthly,t,no_change
S-904784,A-9badbd,2024-09-20,,Enterprise,20,0,0,t,f,f,monthly,f,no_change
S-80a6a6,A-4437e4,2024-12-07,,Enterprise,3,597,7164,f,f,f,annual,t,no_change
S-d2d423,A-72799b,2024-08-12,,Enterprise,20,3980,47760,f,f,f,monthly,t,no_change
S-bdac36,A-443f6f,2024-12-08,,Enterprise,19,3781,45372,f,f,f,monthly,f,no_change
S-a68f4f,A-2ebb4b,2023-06-04,,Basic,41,0,0,t,f,f,monthly,t,no_change
S-eb84b1,A-05d3b3,2024-08-24,,Pro,9,441,5292,f,f,f,monthly,f,no_change
S-c9b181,A-443b7c,2024-10-08,,Pro,28,1372,16464,f,t,f,monthly,t,upgrade
S-2e55e6,A-f19409,2024-12-20,,Basic,35,665,7980,f,f,f,annual,f,no_change
S-863c87,A-e43bf7,2023-07-05,,Enterprise,70,13930,167160,f,t,f,annual,t,upgrade
S-7564c5,A-96215d,2024-09-12,,Pro,17,833,9996,f,f,f,monthly,f,no_change
S-8a9db8,A-474ad4,2024-11-30,2024-12-07,Enterprise,8,1592,19104,f,f,f,annual,t,no_change
S-200752,A-4d1e75,2024-09-17,,Pro,20,980,11760,f,t,f,monthly,f,upgrade
S-74e211,A-3d957b,2024-07-15,,Pro,14,686,8232,f,t,f,monthly,f,upgrade
S-2aadef,A-1619f8,2024-11-16,,Pro,29,1421,17052,f,f,f,annual,t,no_change
S-fdc415,A-726cfa,2023-08-10,,Enterprise,30,5970,71640,f,f,f,annual,t,no_change
S-c03f87,A-6f50ae,2024-01-05,,Enterprise,19,3781,45372,f,f,f,annual,t,no_change
S-a245f6,A-86902e,2023-12-28,,Basic,34,646,7752,f,f,f,monthly,t,no_change
S-a1cc61,A-bc4d48,2024-07-04,,Basic,35,665,7980,f,f,f,annual,t,no_change
S-9b96c2,A-02cd81,2024-05-13,,Enterprise,44,8756,105072,f,f,f,monthly,t,no_change
S-2e79e8,A-cb5333,2024-05-16,,Pro,33,0,0,t,f,f,monthly,t,no_change
S-f965de,A-ab438f,2024-10-20,2024-12-18,Pro,64,0,0,t,t,f,monthly,t,upgrade
S-abff7d,A-94f8c9,2024-06-26,,Basic,20,0,0,t,f,f,annual,t,no_change
S-791c64,A-a1b80b,2024-11-07,,Pro,16,0,0,t,f,f,annual,t,no_change
S-7b7be8,A-d42431,2024-07-08,,Basic,91,1729,20748,f,f,f,monthly,t,no_change
S-6055d4,A-ce550d,2024-11-13,,Enterprise,35,0,0,t,f,f,monthly,t,no_change
S-938e4e,A-794a0b,2024-06-02,,Pro,23,0,0,t,f,f,annual,f,no_change
S-1f3254,A-4c56c9,2024-12-29,,Basic,18,342,4104,f,f,f,annual,t,no_change
S-2c4909,A-659280,2024-05-10,,Basic,13,247,2964,f,f,f,monthly,f,no_change
S-e143c9,A-bd4513,2024-12-01,,Pro,50,2450,29400,f,f,f,annual,t,no_change
S-c3213f,A-1d5444,2024-08-02,,Enterprise,41,8159,97908,f,f,f,annual,f,no_change
S-102053,A-4e0e85,2024-04-10,,Enterprise,6,1194,14328,f,f,f,monthly,t,no_change
S-43c2e3,A-6f8ad2,2024-08-11,,Enterprise,35,6965,83580,f,t,f,monthly,t,upgrade
S-a2b83d,A-cc8c8f,2024-07-26,,Basic,23,437,5244,f,f,f,annual,t,no_change
S-b6793d,A-6f50ae,2024-07-19,,Pro,22,1078,12936,f,f,f,annual,f,no_change
S-a3a1c1,A-f25509,2024-10-02,,Pro,47,2303,27636,f,f,f,monthly,t,no_change
S-260e48,A-7f4db3,2023-07-16,,Pro,10,490,5880,f,f,f,annual,t,no_change
S-e98296,A-6f8ad2,2024-10-22,,Pro,16,784,9408,f,f,t,monthly,t,downgrade
S-7d55dc,A-08e34e,2024-09-01,,Enterprise,30,5970,71640,f,f,f,annual,t,no_change
S-d26ff6,A-a0ca4e,2024-12-01,,Enterprise,26,5174,62088,f,f,f,monthly,t,no_change
S-ba8c46,A-9f0b68,2024-10-16,,Pro,18,882,10584,f,t,f,monthly,t,upgrade
S-992c2a,A-d922bf,2024-08-11,,Enterprise,26,0,0,t,f,f,monthly,t,no_change
S-19f899,A-331424,2024-05-01,,Enterprise,11,2189,26268,f,f,f,annual,f,no_change
S-b95751,A-02cd81,2024-04-24,,Basic,44,0,0,t,f,f,monthly,t,no_change
S-d74a31,A-993085,2024-09-23,,Pro,33,1617,19404,f,f,f,monthly,t,no_change
S-676254,A-854864,2024-12-31,,Pro,20,980,11760,f,f,f,annual,t,no_change
S-3ad7c4,A-f17767,2024-01-03,2024-01-28,Pro,11,539,6468,f,t,f,monthly,t,upgrade
S-96fb48,A-1f7acb,2024-08-27,,Pro,64,3136,37632,f,f,t,monthly,t,downgrade
S-afea79,A-05f0e5,2024-08-16,,Pro,32,1568,18816,f,t,f,annual,f,upgrade
S-c8a983,A-2d4502,2024-12-04,,Pro,12,588,7056,f,f,f,annual,f,no_change
S-e3c3c8,A-856b1e,2023-12-30,,Pro,25,1225,14700,f,t,f,monthly,f,upgrade
S-020222,A-02fac6,2024-05-23,,Pro,22,1078,12936,f,f,f,monthly,t,no_change
S-65c079,A-417d2f,2023-07-04,,Basic,5,95,1140,f,f,f,annual,t,no_change
S-056af2,A-054577,2024-09-05,,Enterprise,75,14925,179100,f,f,f,monthly,t,no_change
S-09761d,A-6843f2,2024-12-31,,Pro,23,1127,13524,f,f,f,annual,t,no_change
S-a7d379,A-702032,2024-11-28,,Basic,28,532,6384,f,f,f,monthly,t,no_change
S-a903ad,A-59f724,2024-06-22,,Pro,27,1323,15876,f,f,f,annual,t,no_change
S-de3416,A-0dbdc6,2024-12-15,,Pro,47,2303,27636,f,f,f,annual,t,no_change
S-9161b0,A-4d1e75,2024-09-14,,Enterprise,62,12338,148056,f,t,f,monthly,t,upgrade
S-f3274c,A-43a9e3,2024-02-07,,Pro,18,882,10584,f,f,f,annual,f,no_change
S-2991c7,A-443b7c,2024-11-11,,Pro,38,1862,22344,f,f,f,monthly,t,no_change
S-239a39,A-30b4ca,2024-07-01,,Pro,86,4214,50568,f,f,f,monthly,t,no_change
S-19f80d,A-d62e02,2024-12-02,,Basic,32,608,7296,f,f,f,annual,t,no_change
S-13c8b6,A-89ee83,2024-10-29,,Basic,27,513,6156,f,f,f,monthly,t,no_change
S-d5a07a,A-19b2c8,2024-07-12,,Basic,24,456,5472,f,f,f,annual,t,no_change
S-e5ba1c,A-39868b,2024-06-22,,Enterprise,9,1791,21492,f,f,f,annual,t,no_change
S-e2793d,A-4c38bc,2024-10-07,,Basic,36,684,8208,f,f,f,monthly,t,no_change
S-a37653,A-812c5b,2024-10-12,,Pro,55,2695,32340,f,f,f,monthly,f,no_change
S-0b25d7,A-0e966d,2024-10-30,,Basic,22,418,5016,f,f,f,monthly,t,no_change
S-75c1b4,A-5a3eb9,2024-12-10,2024-12-28,Pro,18,882,10584,f,f,f,annual,t,no_change
S-7262b9,A-4a4c2d,2024-10-03,,Basic,54,1026,12312,f,f,f,monthly,t,no_change
S-6c6e62,A-5fe118,2024-12-29,,Basic,39,0,0,t,f,f,monthly,t,no_change
S-add03a,A-0cc442,2024-12-18,,Enterprise,45,8955,107460,f,f,f,annual,t,no_change
S-648e54,A-993085,2024-06-28,,Pro,31,1519,18228,f,t,f,monthly,t,upgrade
S-01bbfe,A-50f3f7,2024-07-12,,Pro,31,1519,18228,f,f,f,annual,t,no_change
S-6c9dc9,A-de24d5,2024-12-26,,Basic,10,190,2280,f,f,f,monthly,t,no_change
S-826424,A-fa2041,2024-10-30,,Enterprise,18,3582,42984,f,f,f,annual,t,no_change
S-e64c2b,A-c16b88,2024-11-25,,Enterprise,23,4577,54924,f,t,f,annual,f,upgrade
S-c693b6,A-d4ac0e,2024-08-09,,Basic,27,513,6156,f,t,f,monthly,f,upgrade
S-096065,A-2b9d3e,2024-03-27,,Enterprise,11,0,0,t,f,f,annual,t,no_change
S-d449e1,A-ccabf0,2024-10-15,2024-11-06,Basic,25,0,0,t,f,f,annual,t,no_change
S-592c0d,A-a7bd4b,2023-06-13,,Pro,5,0,0,t,f,f,annual,t,no_change
S-ab24c6,A-4e631b,2024-10-15,,Enterprise,22,4378,52536,f,f,t,annual,t,downgrade
S-e32b34,A-4c56c9,2024-07-23,,Basic,12,228,2736,f,f,f,monthly,t,no_change
S-191550,A-6c093d,2024-05-08,,Basic,15,285,3420,f,t,f,monthly,t,upgrade
S-c65c8b,A-bc4d48,2024-06-26,,Basic,35,665,7980,f,f,f,annual,f,no_change
S-39e88c,A-3b37d9,2023-07-10,,Pro,23,1127,13524,f,f,f,annual,t,no_change
